Id,User Name,Personal URL,Profile Cover Image Status,Profile Verification Status,Profile Text Color,Profile Page Color,Profile Theme Color,Is Profile View Size Customized?,UTC Offset,Location,Location Public Visibility,User Language,Profile Creation Timestamp,User Time Zone,Num of Followers,Num of People Following,Num of Status Updates,Num of Direct Messages,Profile Category,Avg Daily Profile Visit Duration in seconds,Avg Daily Profile Clicks,Profile Image,Num of Profile Likes
LG3BQAP643KP0DR9,BUHReOnho9,,Set,Verified,3b94d9,ffffff,000000,False,-25200.0,PLAY FREE NOW!,Disabled,en,Wed Feb 24 19:43:49 +0000 2010,Pacific Time (US & Canada),99395,113,11418,467,government,27.565,1.8879,LG3BQAP643KP0DR9.png,1856
3DTMJIT21BJS7EDE,gN3lseJKGeioFF2,https://blob/pbs1doZc..com,Set,Not verified,f5520c,efefef,484848,False,10800.0,Marmaris,disabled,tr,Sat Jun 05 06:35:45 +0000 2010,Istanbul,162609,184693,1735,80,unknown,46.638,1.1347,3DTMJIT21BJS7EDE.png,7
ODOQ7K1228A8J0BQ,HaBOSPvLsH,,Set,Verified,858585,ffffff,0e0e0e,False,10800.0,"Россия, Москва",??,ru,Sat Jun 18 10:03:45 +0000 2011,Kyiv,2197253,285,15213,1927,celebrity,18.602,2.0752,ODOQ7K1228A8J0BQ.png,13121
KIESLF1SLAHSGRFF,Vuf_89zTR,,,Not verified,abb8c2,000000,000000,False,25200.0,Phichit,enabled,en,Sun Dec 05 11:33:26 +0000 2010,Bangkok,1541174,138,4971,392, ,24.798,4.985,KIESLF1SLAHSGRFF.png,289
MI7NTM3Q1K2EBEJA,IqPVEnE1qcwrAQt,https://blob/p38lN642s4.com,Set,Verified,2fc2ef,252429,1a1b1f,False,7200.0,Cairo,enabled,en,Mon Sep 12 19:50:48 +0000 2011,Cairo,1300309,59,4937,373, ,24.02,0.7094,MI7NTM3Q1K2EBEJA.png,883
CCQN9PL0QT84C7LE,b7aLJSH20X,https://blob/tJ:3jx1mGh.com,Set,Verified,1da1f2,ddeef6,c0deed,True,19800.0,"Maharashtra, India",Enabled,en,Sat Jul 18 13:10:57 +0000 2009,Mumbai,14981913,462,8579,12473,unknown,16.497,1.8548,CCQN9PL0QT84C7LE.png,182
6H87LPT6DQKP172A,ctX3viFqvB2PU,,Set,Not verified,2fc2ef,252429,1a1b1f,False,-18000.0,Olympus w/ The Gods ✈️ Dallas,Disabled,en,Tue Mar 03 18:07:39 +0000 2009,Central Time (US & Canada),10345,5259,30835,77,celebrity,27.786,1.6888,6H87LPT6DQKP172A.png,392
TRTC00IO4195O5CI,juIoY5wnk,,Set,Verified,2fc2ef,252429,1a1b1f,False,-25200.0,"HB,LA,NYC",enabled,en,Tue Apr 14 19:57:02 +0000 2009,Pacific Time (US & Canada),92365,204,9551,556,unknown,18.188,5.0679,TRTC00IO4195O5CI.png,22
TEEED4000AS54HJT,9J1rszYMH,https://blob/gbao6ainot.com,Set,Not verified,0084b4,ddeef6,c0deed,False,-14400.0,🇨🇴 - 🇲🇽 - 🇵🇦 - 🇻🇪,Disabled,es,Mon Feb 06 21:02:38 +0000 2012,Caracas,1617,926,2536,11,unknown,8.128,0.249,TEEED4000AS54HJT.png,125
3M9NFNFHK32KMJQ9,6dSQMdrmX9ffc,,Set,Verified,0084b4,ddeef6,02060f,False,-18000.0,,??,es,Tue Oct 22 14:52:38 +0000 2013,Central Time (US & Canada),136558,27,4566,508,unknown,31.863,1.6192,3M9NFNFHK32KMJQ9.png,2206
3DA4PI8PIAEPAQJM,CgotGFB2R,https://blob/rb/4dmhtp.com,Set,Not verified,0084b4,ddeef6,c0deed,False,21600.0,,??,ru,Mon Dec 10 06:17:13 +0000 2012,Almaty,323,1120,98,1,business,25.243,1.512,3DA4PI8PIAEPAQJM.png,0
FB4SP2S0NAOR0RIO,BdKOWa733pVL5on,,Not set,Verified,0084b4,dedced,000000,False,-21600.0,Mexico D.F.,Enabled,es,Tue Apr 06 16:46:53 +0000 2010,Mexico City,372713,2144,35562,614,celebrity,20.822,1.2345,FB4SP2S0NAOR0RIO.png,3609
3J9530K64JCHK3P6,pZuWrQW8ogES,https://blob/tuah6/1_9.com,Set,Verified,1da1f2,ddeef6,c0deed,True,-25200.0,Scenic Vancouver,Disabled,en,Wed Apr 01 21:09:30 +0000 2009,Pacific Time (US & Canada),477106,50,2362,4551,unknown,11.887,0.8358,3J9530K64JCHK3P6.png,72
8BCF49G2HELTOHN2,EEEJKIhLlKh6_T,,Not set,Not verified,f57921,ffffff,000000,False,-14400.0,"Towson, MD",Disabled,en,Wed Sep 16 01:19:35 +0000 2009,Eastern Time (US & Canada),43209,1777,4922,282,unknown,19.98,,8BCF49G2HELTOHN2.png,2644
C3C6I13LSK40T1E1,XwdTtbxB34WzY7,,Not set,Verified,60c2d3,efefef,131516,False,7200.0,"51, rue de Bercy, 75012 Paris",Disabled,fr,Mon Feb 02 15:22:47 +0000 2009,Paris,129677,3068,9331,1452,business,32.16,0.9149,C3C6I13LSK40T1E1.png,4578
7A5GQELLNEPSG5IM,oQ90kBC9VT97G,https://blob/3.m98gkk2i.com,Set,Pending,0f0e0e,f2f2f2,061742,False,-14400.0,La Guaira,Enabled,es,Sat May 08 02:30:44 +0000 2010,Caracas,112663,267,86317,890,celebrity,22.785,0.8292,7A5GQELLNEPSG5IM.png,39
K62LTN55DRO1GC8S,twrzJhw,,Set,Verified,1da1f2,ddeef6,c0deed,True,-36000.0,,disabled,en,Wed Apr 27 18:16:40 +0000 2011,Hawaii,754374,137,2948,6213,unknown,11.023,0.4578,K62LTN55DRO1GC8S.png,7
3L0E7I3COIBS0DMS,F0,,Set,Verified,4b2e84,f8f2dc,4b2e84,False,-25200.0,Seattle,Enabled,en,Fri Mar 27 21:36:49 +0000 2009,Pacific Time (US & Canada),153745,1980,12874,1285,business,29.009,4.0158,3L0E7I3COIBS0DMS.png,5106
M2DI7HSCJMDLB3FD,gT01lioz_c,https://blob/aeKtrSbK.m.com,Set,Verified,ff0000,fafafa,ffffff,False,-14400.0,Venezuela,??,es,Thu Mar 18 14:02:00 +0000 2010,Caracas,6788114,145,3977132,16443, ,17.008,0.8261,M2DI7HSCJMDLB3FD.png,683
5S470C5NDA8KKM0F,sTjiavp3su9,,Set,Verified,2fc2ef,252429,e9ecec,False,-25200.0,LA,Disabled,en,Sun Apr 19 23:36:27 +0000 2009,Pacific Time (US & Canada),1178558,634,3640,4218,unknown,34.305,0.6619,5S470C5NDA8KKM0F.png,1872
JESFATBMEDQPF4E8,x4MAmi6,,Set,Verified,1da1f2,ddeef6,c0deed,True,32400.0,居心地いい場所全般,Disabled,ja,Wed Jan 20 04:12:56 +0000 2010,Tokyo,1082965,784,40363,13068,business,35.221,2.8712,JESFATBMEDQPF4E8.png,1
6SO4IB1G82NNTN6N,rribrzq,,Not set,Pending,c71c22,f5f5f5,c0deed,False,19800.0,"Mumbai, India",Enabled,en,Wed Mar 04 05:29:00 +0000 2009,New Delhi,22496,368,6451,69,government,16.801,8.0393,6SO4IB1G82NNTN6N.png,3592
EKPIAG5OAOAD1PCJ,KgndNoLvTomt2,,Set,Not verified,0a0500,ddeef6,0a0500,False,7200.0,Bonn,enabled,de,Mon Feb 21 09:33:40 +0000 2011,Bern,8008,761,10637,246,celebrity,34.514,2.1548,EKPIAG5OAOAD1PCJ.png,2345
KRFGB8DQ0RHSIC7J,GsJm1fO6c,,Set,Verified,c21864,ddeef6,030505,False,10800.0,Barcelone,Enabled,fr,Mon Apr 04 20:39:43 +0000 2011,Baghdad,696891,171,1630,1185,unknown,16.825,1.0205,KRFGB8DQ0RHSIC7J.png,217
M4D0SB1583BGJSDN,tQ59ny01,https://blob/EzIct_vdto.com,Set,Verified,264799,ddeef6,c0deed,False,7200.0,"Belgrade, Republic of Serbia",??,sr,Wed Aug 15 11:14:21 +0000 2012,Belgrade,24061,161,5715,169,unknown,18.934,2.9091,M4D0SB1583BGJSDN.png,539
MF29N7D8N26F7E7T,t7SZ3Uv0,https://blob/od/xn/t7o.com,Set,Not verified,1da1f2,ddeef6,c0deed,True,-14400.0,Nationwide,Disabled,en,Fri Mar 20 00:14:35 +0000 2009,Eastern Time (US & Canada),3051,304,5024,68,unknown,29.339,1.6746,MF29N7D8N26F7E7T.png,1164
J1KJKHNP6GJ79NT7,bu1EgDkzdfHLxni,https://blob/hkdxdhXkgb.com,Set,Verified,3a4036,e1e3ca,e1e3ca,False,-36000.0,Los Angeles & Sydney,enabled,en,Wed Mar 23 05:36:01 +0000 2011,Hawaii,22953,1238,2047,180,unknown,25.768,2.1389,J1KJKHNP6GJ79NT7.png,24
3MKE2GEGHQOPPAGD,SuN9bU_vwer,,Set,Not verified,b40b43,e5507e,ff6699,False,-25200.0,California,??,en,Sat Apr 25 05:16:31 +0000 2009,Pacific Time (US & Canada),635517,24,9181,185,unknown,31.331,1.2004,3MKE2GEGHQOPPAGD.png,1757
JOQKQARHMLLAE568,d4NUbNGhijGz,,Not set,Verified,7b7b01,bd2a31,505153,False,-14400.0,"New York, NY",Enabled,en,Wed May 07 20:13:54 +0000 2008,Eastern Time (US & Canada),883610,46953,201953,5533,celebrity,35.421,1.4577,JOQKQARHMLLAE568.png,4009
G4HBA5M4IOTIBGPE,a8bF,,Not set,Verified,0000ff,ffffff,d3d3d3,False,7200.0,Frankfurt/Main,enabled,de,Thu Jan 20 20:44:19 +0000 2011,Berlin,106658,1251,29769,495,business,24.69,3.8805,G4HBA5M4IOTIBGPE.png,11678
CRNCC0OQ0SR4AO35,tVD3gzQSgyRar,https://blob/2./7p2c6J.com,Set,Verified,088253,e3e2de,edece9,False,-10800.0,Rio de Janeiro ,enabled,pt,Mon Sep 21 16:36:56 +0000 2009,Santiago,1041292,408,10601,1566, ,13.768,1.2533,CRNCC0OQ0SR4AO35.png,168
969MB35LDIDKJP7S,yP7f1I5QE64Mc2,,Set,Verified,000000,ddeef6,c0deed,False,10800.0,Cairo,Disabled,en,Sun Jul 07 18:33:18 +0000 2013,Athens,3728967,499,596,1344,unknown,11.69,1.1909,969MB35LDIDKJP7S.png,1695
J0BRBSQF8Q9FSKF0,c2mjr6XjyB8if,,Set,Verified,0000ff,b8c9ff,ffffff,False,-25200.0,hear.,Disabled,en,Mon May 21 23:17:07 +0000 2007,Pacific Time (US & Canada),3311369,406,10049,14422,celebrity,31.634,7.1747,J0BRBSQF8Q9FSKF0.png,7815
O49E25DHK32JL7AN,rDp_uzHUafY,,Set,Verified,0084b4,ddeef6,c0deed,False,-10800.0,,Enabled,en,Tue Jul 17 19:13:14 +0000 2012,Atlantic Time (Canada),1111432,27,85,2407,unknown,31.364,10.405,O49E25DHK32JL7AN.png,8741
OT5OFSK1NJK19OR0,yEcXpHeKuMJBl,https://blob/eg_zqset4t.com,Not set,Verified,c40000,ffffff,ffffff,False,3600.0,England,Disabled,en,Wed Sep 16 11:55:21 +0000 2009,London,3882019,16,4265,17991,unknown,33.727,6.5847,OT5OFSK1NJK19OR0.png,11
4O2R5HHGKN0ERMK9,VFamzeH,https://blob/.ipstows5:.com,Not set,Verified,f2686b,e3dcdc,0f0f0f,False,3600.0,LA/NYC/LDN/STO/MUM/SH/SGP,Enabled,en,Mon Oct 27 12:17:18 +0000 2008,London,76032,43,9854,4518,unknown,11.615,1.3533,4O2R5HHGKN0ERMK9.png,1035
DNR6E8DKFGSBRM3A,ndnllayCsHBFnzm,https://blob/3po6whtt0t.com,Set,Not verified,757475,e6f6f9,ffffff,False,25200.0,Thailand,Enabled,en,Mon Jun 01 17:59:54 +0000 2009,Hanoi,82586,4142,16355,706,celebrity,25.658,0.8801,DNR6E8DKFGSBRM3A.png,146
47L3R29JO10HHRLO,oAgPru7uHG9,,Set,Verified,1da1f2,ddeef6,c0deed,True,28800.0,,disabled,ko,Sun Oct 30 16:15:39 +0000 2011,Irkutsk,1743629,120,916,5792,unknown,15.521,0.6649,47L3R29JO10HHRLO.png,482
266HP6BB6OF1GDLS,lOy,https://blob/fgwtsvts86.com,Set,Verified,c49808,ffffff,153c70,False,-25200.0,"Berkeley, CA",Disabled,en,Mon Nov 17 17:28:02 +0000 2008,Pacific Time (US & Canada),114914,5979,12673,937,business,11.847,2.4659,266HP6BB6OF1GDLS.png,11174
PH4MF608A20O66F9,e5HCeaKbysHmery,https://blob/x7k2IzsIEx.com,Not set,Not verified,000000,ddeef6,000000,False,10800.0,,Disabled,tr,Tue Nov 24 10:25:46 +0000 2009,Istanbul,1064050,7,170226,1998,celebrity,23.486,0.8509,PH4MF608A20O66F9.png,3
JHBH02B1L4NOSACJ,7tTtG9Ndroc,,Set,Not verified,1da1f2,ddeef6,c0deed,True,,Korea_seoul-Bangbae dong,enabled,ko,Sun Sep 05 14:41:06 +0000 2010,,47860,71,5976,714,unknown,22.938,1.6961,JHBH02B1L4NOSACJ.png,19
FLOH1E9GCSLNOFNE,qZCa53581oUTu,,Set,Verified,009999,efefef,131516,False,7200.0,Donostia-San Sebastián,Enabled,es,Thu Mar 03 16:15:27 +0000 2011,Madrid,729548,415,2035,3220,unknown,24.859,2.2786,FLOH1E9GCSLNOFNE.png,5320
SSR7GQKKFHLAE1DL,UJy_vGqrwMMlo,https://blob/0i_7:rhi6.com,Set,Not verified,181a1a,ddeef6,181a1a,False,-36000.0,Softnyx,Disabled,es,Sat May 15 14:58:33 +0000 2010,Hawaii,5666,0,2348,28,unknown,13.485,0.8947,SSR7GQKKFHLAE1DL.png,0
OM9QSMPHKFMNCS7M,COjodrdFRExp,,Set,Verified,753bbd,000000,000000,False,28800.0,Global,Disabled,en,Mon Aug 31 07:26:23 +0000 2009,Taipei,300746,240,13559,812,unknown,28.808,2.5415,OM9QSMPHKFMNCS7M.png,7758
F0PFMTGKS3QA6GBP,60b0DO_X9d,https://blob/yll09llc0j.com,Not set,Verified,dd2e44,000000,000000,False,19800.0,,enabled,en,Tue Aug 05 10:00:07 +0000 2014,New Delhi,2561421,41,233,569,unknown,23.359,0.6144,F0PFMTGKS3QA6GBP.png,56
OTH90B9PP9I7E438,U1spE2eemn4PuoJ,https://blob/Jbp:1q9x:t.com,Set,Verified,0084b4,ddeef6,c0deed,False,,,Disabled,en,Tue Jan 26 07:10:25 +0000 2010,,3118865,553,3347,9176,unknown,28.966,0.3791,OTH90B9PP9I7E438.png,579
JID9TEK4JNODGFR7,z2AZq4h9iDor,,Set,Verified,f5abb5,ddeef6,c0deed,False,-10800.0,Buenos Aires,Disabled,es,Tue Sep 20 02:52:57 +0000 2011,Buenos Aires,490045,743,4832,492,unknown,19.76,1.9625,JID9TEK4JNODGFR7.png,2543
017POKEOFQRGBJK7,ZpSZ8tUEthq,https://blob/xfGl5r5Bts.com,Set,Verified,4f4f4f,ddc0a2,070908,False,37800.0,Australia,enabled,en,Wed Feb 04 10:41:51 +0000 2009,Adelaide,69967,3217,31091,550,celebrity,26.486,9.6672,017POKEOFQRGBJK7.png,20220
TEIE9RE11NE371FB,AQlJIYWjLYLZ0aH,,Set,Verified,2fc2ef,252429,1a1b1f,False,10800.0,Kuwait,Enabled,en,Sun Apr 03 01:21:22 +0000 2011,Kuwait,923021,60,14701,1823,celebrity,31.967,1.1279,TEIE9RE11NE371FB.png,150
06M0SB5SCQ6K3SL7,w7XN9TZQaw,https://blob/po.4n4h:h.com,Set,Verified,abb8c2,ddeef6,c0deed,False,7200.0,,disabled,en,Tue Jun 28 23:16:32 +0000 2011,Cairo,3161062,5,439164,4968,business,,8.9192,06M0SB5SCQ6K3SL7.png,11
14T41M53K2R8RK3J,g8xRswr3QQpPSY,,Set,Verified,1da1f2,ddeef6,c0deed,True,-18000.0,"Oshkosh, WI",enabled,en,Tue Oct 13 17:24:27 +0000 2009,Central Time (US & Canada),646579,244,2093,3326,unknown,34.057,1.5695,14T41M53K2R8RK3J.png,813
25P7BDHS3JLC03E7,E9dn_vaMGklNIk4,https://blob/ss2ct4tf1.com,Set,Pending,0084b4,ddeef6,c0deed,False,14400.0,,Enabled,ru,Tue Sep 18 13:23:48 +0000 2012,Abu Dhabi,442,109,1666,7,unknown,8.188,7.6723,25P7BDHS3JLC03E7.png,2
5P2SQALC777NJN6E,thlBBbusSRF,,Not set,Verified,e81c4f,c0dfec,ffffff,False,-14400.0,United States,Enabled,en,Mon Mar 16 01:39:14 +0000 2009,Eastern Time (US & Canada),533352,26211,9607,7763,unknown,20.403,5.3515,5P2SQALC777NJN6E.png,971
CMPEI3J82NNS2RPQ,KGebLcDO_u_GNBo,https://blob/47j7t5c1a.com,Not set,Verified,707070,ffffff,e1d4cb,False,-21600.0,,Disabled,en,Thu May 13 08:46:58 +0000 2010,Mexico City,993208,73,5601,213,unknown,17.095,2.0143,CMPEI3J82NNS2RPQ.png,0
1D9A45HOOR3Q0588,tAXKWAiDGJolG,https://blob/3wt_YYh6L.com,,Verified,870000,ded7d7,f7053d,False,-18000.0,"Россия, Москва",Enabled,ru,Tue Feb 16 17:07:34 +0000 2010,Quito,685908,51,32598,1782,business,9.528,0.9785,1D9A45HOOR3Q0588.png,2023
05OEDRTKIHQH3RF6,PooDqd9R7Pd,https://blob/rgLLL8Ugn.com,Set,Verified,0084b4,ddeef6,c0deed,False,-10800.0,Argentina,disabled,es,Thu Mar 29 22:01:03 +0000 2012,Buenos Aires,10395,594,2894,91,unknown,15.757,9.1054,05OEDRTKIHQH3RF6.png,227
FLOOQLFOPRCGEJ04,sRxILJAiLm3rv,,Set,Not verified,0084b4,ddeef6,c0deed,False,-14400.0,"Barcelona, Venezuela",Enabled,es,Sat May 22 19:29:10 +0000 2010,Caracas,333322,154,61677,397,business,19.875,1.5853,FLOOQLFOPRCGEJ04.png,5842
Q2HAAM74O8GR8C0N,RS0HQhPq,https://blob/TulV_ch_ln.com,Not set,Verified,0084b4,ddeef6,,False,-21600.0,,Disabled,en,Thu Jul 30 19:04:43 +0000 2009,Mountain Time (US & Canada),14479,187,1584,109,unknown,16.916,0.4426,Q2HAAM74O8GR8C0N.png,1650
TDQBR6P78RHR9TDA,vSlAKm7pE_AI,https://blob/t6YqwLfW3k.com,Set,Verified,2e130b,a17b5d,ba5352,False,-28800.0,World,Disabled,en,Tue May 12 18:48:33 +0000 2009,Alaska,1647300,422,16744,4847,government,12.758,0.8037,TDQBR6P78RHR9TDA.png,115
ECL6FFOQB2GSC7HN,LoN5S,https://blob/apzkp3w8_.com,Set,Pending,900029,faf0bb,cae3df,False,-18000.0,"Boston, MA USA",Disabled,en,Tue Sep 14 16:05:49 +0000 2010,Quito,10292,1228,2025,321, ,10.561,1.1252,ECL6FFOQB2GSC7HN.png,2583
BHNP979HLI5M024F,idCC4HeeQksl,https://blob/tfhcPy/tx.com,Set,Verified,2d8dae,f2f4f5,dbe3df,False,7200.0,Global,disabled,en,Thu Oct 22 09:05:38 +0000 2009,Bern,317444,677,6949,2002,unknown,16.158,2.9416,BHNP979HLI5M024F.png,4424
S520542E9CFSTECF,iaoaMdq,,Set,Verified,00679e,ddeef6,e7ebf3,False,7200.0,,Disabled,fr,Fri May 15 06:25:15 +0000 2009,Paris,26395,926,9108,83,unknown,27.821,1.6092,S520542E9CFSTECF.png,1433
B1SRPIKII5MGROQQ,llalibTzAT,,Set,Verified,40a803,c0dfec,022330,False,-18000.0,"East Lansing, Michigan ",Enabled,en,Sun Jul 25 17:53:05 +0000 2010,Quito,1476010,604,26585,1572,unknown,27.801,2.221,B1SRPIKII5MGROQQ.png,13401
5FMAI404IJFGOJHG,YpDumreg2gBz,,Set,Verified,1b95e0,eadeaa,ffffff,False,-28800.0,"Somewhere, CA",??,en,Fri Oct 24 02:27:18 +0000 2008,Alaska,1477604,6151,16293,8644,business,25.072,1.3735,5FMAI404IJFGOJHG.png,2327
3A5M1H2CSIBOPDEE,4wUkrPZ08u6oKi2,,Set,Not verified,1da1f2,ddeef6,c0deed,True,-18000.0,,Enabled,es,Thu Nov 25 13:39:33 +0000 2010,Central Time (US & Canada),327758,325,5449,261,unknown,26.361,6.5378,3A5M1H2CSIBOPDEE.png,75
C937FHAPDCPTCS2D,eu0KRnyxS_nU,,Not set,Not verified,ee5757,444444,f8f8f8,False,-18000.0,"Chicago, IL",Enabled,en,Thu May 28 22:48:03 +0000 2009,Central Time (US & Canada),23156,1098,3306,541,unknown,17.973,1.3044,C937FHAPDCPTCS2D.png,768
MDBTL0JD3A0O3OQ9,EgPjmazP_J,,Set,Verified,0c4da2,ddeef6,01143f,False,-25200.0,,Disabled,en,Sat Mar 17 03:57:03 +0000 2012,Pacific Time (US & Canada),46300,4257,6325,87,unknown,36.119,8.261,MDBTL0JD3A0O3OQ9.png,3660
8HHS2SM0LMGM8073,KGdHYLv_DBMbA,https://blob/pwfbhtrgm.com,Set,Not verified,1da1f2,ddeef6,c0deed,True,,,disabled,ko,Tue May 29 12:59:32 +0000 2012,,471,5,1303,5, ,13.077,1.5625,8HHS2SM0LMGM8073.png,0
7S7OGALP83RK03KL,pekwNlfICB,https://blob/puip6v36ov.com,Not set,Verified,d60012,efefef,ffffff,False,-14400.0,"Boston, MA",enabled,en,Mon May 07 17:06:23 +0000 2007,Eastern Time (US & Canada),235878,1864,17910,1912,celebrity,18.996,3.0549,7S7OGALP83RK03KL.png,7829
G65A7RL1JIQIB2B0,7UBkRnb,,Set,Verified,0084b4,ddeef6,fecf00,False,3600.0,,Enabled,en,Tue Feb 18 14:37:29 +0000 2014,Casablanca,23180,310,4126,279,unknown,36.229,7.3394,G65A7RL1JIQIB2B0.png,3923
L1HKRA9OLFPRDQE1,rlufgZHnY2jFd,,Set,Verified,0084b4,ddffcc,03253e,False,-18000.0,Weeknights 11:35/10:35c,Disabled,en,Fri Jan 30 17:26:46 +0000 2009,Central Time (US & Canada),4026290,21806,68986,10426,celebrity,15.149,6.1849,L1HKRA9OLFPRDQE1.png,132841
QQA9E3BE06TOGKDT,6A2RlRaO08fjhrN,https://blob/b25kz3047t.com,Set,Verified,3b94d9,ddeef6,c0deed,False,32400.0,"Seoul, South Korea",disabled,ko,Wed Oct 20 13:25:08 +0000 2010,Seoul,97721,104,7462,177,unknown,20.245,2.0882,QQA9E3BE06TOGKDT.png,280
14466FIF9RQA4K1P,hN4N8k,https://blob/EHpd9aRn5.com,Set,Verified,0084b4,ddeef6,c0deed,False,-14400.0,"NY, NY",disabled,en,Mon Nov 09 21:33:25 +0000 2009,Eastern Time (US & Canada),82329,517,5633,1733,unknown,27.013,1.6007,14466FIF9RQA4K1P.png,388
S2CE1893P9CBNEFF,Vc0Q6q7UtHxst,,Set,Verified,003399,efefef,ffffff,False,7200.0,Munich,Enabled,en,Tue Feb 03 15:31:04 +0000 2009,Bern,280395,118,8872,2880, ,33.972,2.9609,S2CE1893P9CBNEFF.png,1113
NHEHEE5RE66AOATL,V9iYpBo9eb,,Set,Verified,b30000,ddeef6,c0deed,False,7200.0,,Disabled,fr,Fri Jun 06 09:43:09 +0000 2014,Paris,121101,213,3739,85,unknown,25.568,3.2697,NHEHEE5RE66AOATL.png,809
JE0TEJLRC153APFI,EmzcvbUO,,Set,Verified,0084b4,ddeef6,c0deed,False,-10800.0,,Enabled,es,Mon Aug 20 22:46:13 +0000 2012,Brasilia,50788,14210,14437,158,government,18.994,,JE0TEJLRC153APFI.png,2847
M2IBD5MJL2K1B1FI,M3MSRdPN2W,,Set,Not verified,0084b4,ddeef6,c0deed,False,-18000.0,"Urbana - Champaign, Illinois",Enabled,en,Tue Jun 23 15:54:37 +0000 2009,Central Time (US & Canada),2671,563,4047,111,unknown,12.2,14.6399,M2IBD5MJL2K1B1FI.png,4019
4J6A31D61702QCIA,6vsSla_9N7Zhc5,,Set,Not verified,3b94d9,ddeef6,000000,False,7200.0,España,Enabled,es,Sun Feb 27 21:30:38 +0000 2011,Madrid,29708,711,6203,104,unknown,28.803,2.705,4J6A31D61702QCIA.png,1197
EBI72AH8OAAMGMNQ,oSkRpFGnYLuoRN,,Not set,Not verified,dbdbdb,ddeef6,ffffff,False,10800.0, - Paris -,Disabled,fr,Fri Jun 07 16:03:20 +0000 2013,Athens,92214,357,2274,67, ,26.958,5.0212,EBI72AH8OAAMGMNQ.png,2950
IN2D5KJ6G8JJ4OHQ,9WEN_eq,,Set,Not verified,0084b4,c0dfec,022330,False,-25200.0,"Colorado Springs, Colorado",Enabled,en,Wed Jun 03 20:55:06 +0000 2009,Pacific Time (US & Canada),55111,655,7512,191,unknown,19.829,4.1287,IN2D5KJ6G8JJ4OHQ.png,4896
HEBCF72KNOFTHJQ1,YqBun1e,,Set,Verified,3d8dcb,ddeef6,f9ce5e,False,-14400.0,"New York, NY",Enabled,en,Tue Dec 13 21:01:14 +0000 2011,Eastern Time (US & Canada),347170,14891,12882,551,celebrity,16.304,3.4568,HEBCF72KNOFTHJQ1.png,5150
I2EJ4F8BNP4947B5,PVLuwgXK9nr,,Not set,Verified,c71221,e8aec1,ab0909,False,-14400.0,New York City,Disabled,en,Sat May 02 22:08:46 +0000 2009,Caracas,557905,507,35016,3114,business,36.161,7.9628,I2EJ4F8BNP4947B5.png,8485
BPEBREC9TLRAK94F,FRnxBGHs,https://blob/y//qQrbtqt.com,Set,Verified,0084b4,ddeef6,f1f2f2,False,28800.0,"Pasig City, Philippines",??,en,Mon Oct 18 01:32:36 +0000 2010,Taipei,3527503,257,16730,1954,business,32.902,2.7777,BPEBREC9TLRAK94F.png,527
BER9JB7BJF7CM340,T1iOEYvTV,https://blob/tqthpJnoy7.com,Set,Pending,b49759,95e8ec,000000,False,-14400.0,"Orlando, Fla.",Enabled,en,Fri Apr 10 18:31:52 +0000 2009,Eastern Time (US & Canada),3018,142,2397,72,unknown,27.116,2.7664,BER9JB7BJF7CM340.png,267
TDISHTHQFO4INGI4,evEZ_fMrfdx,https://blob/1g0jhitkw.com,Set,Verified,cf1414,8c6d33,ffffff,False,-25200.0,,Disabled,en,Mon Mar 16 16:03:41 +0000 2009,Pacific Time (US & Canada),2190320,413,36762,8550,business,11.565,2.2137,TDISHTHQFO4INGI4.png,19
886I4AT8HC13FH8G,GsYlLtLrEsA,,Not set,Not verified,fa743e,000000,000000,False,10800.0,Bahrain,??,en,Mon Oct 20 09:23:37 +0000 2014,Riyadh,4840,95,1587,13,business,27.749,3.9766,886I4AT8HC13FH8G.png,192
HCR7II0OC32RKJME,ByPrFOeduPtbV,,Set,Pending,1b00b3,06638f,f7f9fa,False,-10800.0,"Santiago, Chile",enabled,en,Mon Oct 11 23:56:10 +0000 2010,Santiago,1676598,1814,305520,3091,business,20.827,8.2976,HCR7II0OC32RKJME.png,15226
RPB10RRG96GSMGQ8,gXxcqyJYojj,,Set,Not verified,0084b4,ddeef6,c0deed,False,-25200.0,,Enabled,en,Tue Jul 20 10:50:23 +0000 2010,Pacific Time (US & Canada),47816,192,17849,316,celebrity,18.524,2.5085,RPB10RRG96GSMGQ8.png,36
12PBE8AIFG4793TA,wBClinw,,Set,Not verified,0066cc,fafc9f,0099cc,False,25200.0,"Bandung, Indonesia",Enabled,en,Sun Jan 03 15:01:27 +0000 2010,Jakarta,2535778,227790,276363,2346,business,17.831,2.5883,12PBE8AIFG4793TA.png,4441
SLD41MMPK01MG135,jLCYk,https://blob/c:hFn172qv.com,Set,Verified,998000,efefef,131516,False,-14400.0,"New York, NY",Enabled,en,Wed May 21 09:45:22 +0000 2008,Eastern Time (US & Canada),997011,971,129657,3444,business,26.486,2.5189,SLD41MMPK01MG135.png,559
JD3RFFDL3RJ1CTL2,5CrdbBjFY1F,,Not set,Verified,0084b4,f7f7f7,c0deed,False,-14400.0,Canada,Enabled,en,Mon Aug 17 21:45:46 +0000 2009,Eastern Time (US & Canada),186332,448,23652,2134,business,24.791,1.8982,JD3RFFDL3RJ1CTL2.png,21847
